"coding source code","CFIHOS unique id","CFIHOS code equivalent value","created date","modified date","terminated date","status","change request number"
"STEPLIB","CFIHOS-30000573","520078","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000574","8544","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000574","RDS4316635847","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000574","520101","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000575","8552","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000575","RDS300689","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000575","10036","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000576","8553","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000576","RDS954134","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000576","520694","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000578","8587","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000578","RDS4316755829","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000578","520392","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000579","8608","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000579","RDS15898177","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000579","520405","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000580","8612","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000580","RDS43167560224","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000580","520410","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000581","8628","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000581","RDS43167561303","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000581","520421","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000582","8656","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000582","RDS420434","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000582","520137","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000583","8663","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000583","RDS1325252931","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000584","8664","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000584","RDS420569","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000584","520142","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000585","8740","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000585","RDS286559","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000585","40134","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000586","8758","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000586","RDS4316825224","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000586","879569","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000587","8802","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000587","RDS4316863356","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000587","160248","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000588","8805","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000588","RDS414764","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000588","520025","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000590","8815","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000590","RDS17639880","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000590","520204","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000591","8826","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000591","RDS4316863537","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000591","520549","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000592","8850","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000592","RDS283949","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000592","520031","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000593","8867","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000593","RDS445139","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000593","520226","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000594","8893","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000594","RDS414674","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000594","520243","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000595","8924","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000595","RDS11527054","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000595","670022","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000596","8926","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000596","RDS624194","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000596","670129","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000597","8929","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000597","RDS5800251","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000597","670030","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000598","8934","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000598","RDS5792527","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000598","460006","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000599","8935","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000599","RDS11526604","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000599","670034","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000600","8942","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000600","RDS11524787","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000600","670048","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000601","8944","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000601","RDS11525462","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000601","670053","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000602","8948","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000602","RDS11475477","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000602","670057","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000603","8973","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000603","RDS5788099","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000603","670162","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000604","8987","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000604","RDS11524067","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000604","670116","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000605","8988","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000605","RDS11524112","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000605","670117","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000606","8991","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000606","RDS11526244","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000606","670122","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000607","4219","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000607","RDS418769","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000607","70469","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000608","RDS2224581","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000609","RDS1324006581","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000610","RDS2224583","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000611","RDS2224584","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000612","2430","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000612","RDS869039","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000612","250035","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000613","RDS13611245","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000614","RDS1330047681","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000615","RDS1289414621","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000616","2788","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000616","RDS859859","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000616","252105","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000617","2794","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000617","RDS316394","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000617","251116","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000618","RDS1299946361","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000619","RDS7210699","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000620","RDS475559","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000621","RDS2224587","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000621","10665","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000622","RDS1325271521","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000623","3092","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000623","RDS874169","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000623","250270","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000624","RDS1289791601","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000626","3250","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000626","RDS7135931","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000626","70889","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000627","RDS1299927291","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000627","40117","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000628","RDS13610390","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000629","3390","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000629","RDS5796125","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000629","130794","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000630","8838","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000630","RDS1016684","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000630","520610","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000631","8260","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000631","RDS7953828","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000631","491495","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000632","RDS284714","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000632","40217","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000633","8992","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000633","RDS11525282","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000633","670204","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000634","10552","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000634","RDS6331685","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000635","10178","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000635","RDS283859","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000635","820005","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000636","10199","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000636","RDS292229","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000636","820034","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000637","RDS1280084541","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000638","10211","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000638","RDS297539","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000638","820020","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000639","10217","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000639","RDS6329587","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000639","70084","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000640","4312","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000640","RDS17604520","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000640","70776","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000641","4374","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000641","RDS5767545","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000642","10251","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000642","RDS11274560","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000642","70122","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000643","4417","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000643","RDS880154","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000643","70145","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000644","RDS1286872861","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000645","RDS304379","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000646","4520","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000646","RDS418544","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000646","70230","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000647","RDS2224589","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000647","70579","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000648","8676","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000648","RDS1339832331","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000648","520146","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000649","10350","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000649","RDS292499","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000650","RDS1048796831","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000652","RDS2224590","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000653","7247","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000653","RDS309329","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000653","400039","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000654","4677","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000654","RDS743399","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000654","70324","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"ISO 15926 part4","CFIHOS-30000655","8759","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000655","RDS4316825252","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"STEPLIB","CFIHOS-30000655","520022","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
"POSC CAESAR","CFIHOS-30000656","RDS286379","2021-10-20T09:33:09.158Z","2021-10-20T09:33:09.158Z",,"STANDARD","FR37"
